,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
ILMN,0.17888995914246783,0.14457839348779167,0.237847513423458,0.28071450460923936,0.302533207877688,0.4018175229450429,0.241973167426045,0.26014453337496396,0.254623662807695,0.28204224330374494,0.2090795853448202,0.340387388187905,0.25647831521132597,0.16550185783545995,0.34832164675309424,0.3709343641014724,0.2999130133452534,0.07554930978412791,0.35572097373540634,0.19280143851333706,0.19248053189994135,0.1467735902357576,0.1643031873832973,0.2622577533848709,0.28016470870946775,0.26298978154282404,0.24216467959211876,0.14003363182894765,0.28413675217743933,0.1649566314508673,0.22096164063338494,0.30994379632083713,0.2198566001772391,0.24970886205863524,0.21902378598080477,0.27449947928259855,0.23498566999986314,0.07281000627133669,0.3652836999844945,0.3137419430662044,0.1749276418260103,0.3344248076929154,0.2318151639737399,0.09688156270193839,0.23067819555195374,0.22481312611843382,0.2780070451030775,0.24321977959195787,0.4287700481442362,1.0,0.2194092336585229,0.31441646275081075,0.28717855127021646,0.20781498445082222,0.16002287691166922,0.17465373239666304,0.15772504657744238,0.1250572660815562,0.26330728782017004,0.1496824435777846,0.20754720926785697,0.2071569218908518,0.18371031400851678,0.2620239249845815,0.14002737552615005,0.197311588443804,0.34306908668649644,0.1505794356467,0.3206660747335762,0.25446993360864834,0.16607977316352918,0.0607791686384956,0.24913780916645506,0.11086458519520374,0.18416669157008425,0.2655599971824336,0.17608291560488398,0.150255416353711,0.32465416370330435,0.31481970080077,0.24273317371872863,0.15753870933013492,0.22898483238401032,0.1646575202978003,0.19544495106665874,0.1852543150037558,0.25377141428119104,0.051006712504195105,0.1380924445126216,0.28123478260014384,0.13337161359463437,0.22763239805453514,0.3429298679383506,0.3314028864894291,0.2595136894153365,0.2285450847535158,0.26650639822670524,0.341753300974652,0.329136686681474,0.26272277415277817
INTC,0.34525469260227865,0.43002029753889026,0.2853788287181369,0.30322120134555564,0.38380807057729344,0.16398339421630612,0.14288765447482887,0.5214113806976057,0.34784434517871154,0.35211678384688666,0.4672635990638429,0.3137990631429072,0.4686963453463472,0.060882141576887816,0.3339425059941074,0.35036124356044746,0.30879057171845553,0.15618711888687162,0.2247689411318382,0.24856595458361905,0.3907118996238772,0.3135939478577833,0.2651967740004365,0.23616932438754754,0.33038554385960067,0.21862504064590121,0.10437982628669198,0.4013543433697907,0.33494431198196845,0.2924481989861251,0.2998974001620942,0.31311198901283416,0.2578434697698337,0.3558809947029308,0.25415204572493905,0.27751399410819744,0.2758218341371597,0.10660296352046442,0.20395929676265487,0.2655281832056208,0.25469028951314626,0.11759431834612147,0.23140466018579287,0.18490151996723295,0.18862751464320682,0.08547324449534902,0.5195783736622883,0.28312575246335153,0.28179019273070555,0.2194092336585229,1.0,0.4247551799907991,0.2884266477746491,0.08106776603577939,0.4947821383850744,0.07294311114618712,0.483630244873354,0.23628345832099443,0.307149338739044,0.22292420826495463,0.42906239148623954,0.2795851510170659,0.37584807173605156,0.5123772461481266,0.42142761556196734,0.34414385846712414,0.23488405109282007,0.15567300442557624,0.2535721278082821,0.1658546137501403,0.3594002951827555,0.21320479061741576,0.4928851521472172,0.05100954469009532,0.2872848806286933,0.372765110428977,0.18843835770167655,0.18052076424031857,0.273312491685328,0.2761398144958283,0.3217061541900622,0.04269981306553449,0.47201073976934194,0.1235704711446099,0.2986994505780272,0.21374910583824178,0.2053354776976076,0.21209281998167612,0.314324120872043,0.2610728527131989,0.0822024251032419,0.22733401619455057,0.5030051030449889,0.29283285124136355,0.19007812859997184,0.07167443358444714,0.28195521296998655,0.41992414080699947,0.12273483395961708,0.27306665246335066
INTU,0.5953780581240367,0.4887384179086249,0.3966992539382496,0.5423934767683566,0.5345531287676066,0.2004593970942044,0.19238019452076463,0.534280861796024,0.4713847321968856,0.45533288096400726,0.49539480833654653,0.38652651400374827,0.5379553583117721,0.19160002840699686,0.5164599931074337,0.562405103583975,0.49066742044463907,0.1972062563534988,0.2816008500123,0.4336189304436444,0.4421670290855418,0.5559274257846736,0.30025058105298436,0.3005559812421547,0.48018552840217,0.3096235916846143,0.17557622592277608,0.3867639874446768,0.34566143775425157,0.3373229964670872,0.5691700478992129,0.4785139871594943,0.4262925276311099,0.48484901385627655,0.3310714523149254,0.4659014553206799,0.2049517468768604,0.1630559293778199,0.2079015912798953,0.49955509799541487,0.30078073245043113,0.18706975093033568,0.4445452903105965,0.34288489752743695,0.3426661381888368,0.08094966829023455,0.5075302310981067,0.3770819612540166,0.4938433672272344,0.31441646275081075,0.4247551799907991,1.0,0.4316112843551948,0.07669289782172178,0.5002567715973147,0.07402757019065122,0.4820928042808889,0.4050623055356696,0.36687950794072305,0.408476324702554,0.4136968210188093,0.41910943562099284,0.502045669452366,0.5039677781363269,0.3750625754515049,0.4986496294957648,0.22059217925608932,0.21767464419830318,0.5038505180790989,0.2614062589701315,0.36220087777603943,0.40883382841156246,0.5046416066420888,0.09300430614954944,0.37250387936706547,0.44032954977155886,0.23951883446896488,0.3395384190718027,0.4969652863069654,0.40921747053374496,0.27761711770438496,0.15722450260438348,0.46278538501933153,0.1520994453335825,0.46298450515454775,0.3337669474787409,0.34524385082416287,0.21914616795838748,0.5195149979202293,0.4670457737333538,0.12200748933018322,0.4069025107097548,0.48402695242254173,0.423940632158949,0.34094229693160827,0.2140643954320819,0.23508227846854704,0.5453217385851992,0.18821542199620805,0.4977407032428797
ISRG,0.37963298049890437,0.321355015969475,0.27413683864853633,0.36902984191677823,0.330642382985315,0.2494368860665507,0.14802134894168406,0.36433650948910407,0.3489873844105196,0.42333621602264987,0.301347413505757,0.47049052712427564,0.31720381792289737,0.1416370032402277,0.3511028783427669,0.39194782100677306,0.322239190815338,0.17402580690087624,0.2630194877936681,0.2910605841613265,0.3276121353922641,0.3484224584017615,0.0149634747219339,0.27245469192955113,0.37083567446727594,0.08980759963400922,0.28728395213136826,0.22810472635309959,0.3209966988057353,0.2174402463868553,0.4442954304722297,0.3615125396728487,0.324115239011155,0.2935083534929003,0.34730036225463934,0.28872869365928494,0.5013877833545801,0.04995786690261939,0.16191785508235412,0.2785259770566451,0.2535666230942698,0.16866807945368767,0.29345836335570374,0.2711007315612871,0.34487007551740567,0.2672986529325066,0.3020007254137659,0.3557080652903918,0.5459768696207227,0.28717855127021646,0.2884266477746491,0.4316112843551948,1.0,0.22638263111579462,0.27710952506607556,0.2664927614269055,0.2712660024460859,0.3130570594013552,0.2778682347469753,0.2520699295459686,0.22178927489760536,0.2713820057481556,0.38340481574375157,0.3399403836402628,0.24479994113580608,0.3670691523110177,0.18692964682725174,0.3144105502251329,0.2834762951247287,0.3417530070798305,0.27912923841376225,0.287557792078358,0.3126954017800752,0.1361387782976431,0.2543536902498405,0.2794255716417673,0.24181060372717103,0.22792843215236158,0.3062525376644778,0.34737043037125803,0.21981299022532116,0.28732569560583043,0.3408569601504937,0.171290778262452,0.3167842355679501,0.23377539859491128,0.33230004772265925,0.2216659966741106,0.3759589253338972,0.39432611507075577,0.13526449694359652,0.2559253066182113,0.35972626757618814,0.2861444022281298,0.34355950102117355,0.27200394499483954,0.18799483450406676,0.35322563168991655,0.25376199413499695,0.30803561276544295
KDP,0.08976740352413345,-0.0011028578634733896,0.12057753391073812,0.031296891355418396,0.05775835887316555,0.4396535117048106,0.16680578557104483,0.18088134525907593,0.16028278049981384,0.08199861399430122,0.09731555171965368,0.1807101018180642,0.08638933726057464,0.13100728862643965,0.030025973704125304,0.08790711168716792,0.19304443841892477,0.07091185888960727,0.14115189062615432,0.05016115941982915,0.08332431480328953,0.02651028547759876,0.16773453979174552,0.0791898504972082,0.20639799490282293,0.20859544481806871,0.415327567816089,0.09882922704083306,0.08359145367136002,0.1243008733028336,0.12716148651075276,0.02963562658860712,0.2685785361369277,0.017993285785821014,0.26265876672327804,0.04938394881314279,0.2650869991440903,-0.029432020450156825,0.18400056673802995,0.13337981966368676,0.08565826103817564,0.3781400711505606,0.03686933756665446,0.08909521221269077,0.07731468818429757,0.2658905164861529,0.14172681332814632,0.1800456035551816,0.22910375505312902,0.20781498445082222,0.08106776603577939,0.07669289782172178,0.22638263111579462,1.0,0.045748042237156616,0.5009479790509938,0.08528648635286189,0.17258906620551073,0.1645415519978097,0.21486743500249517,0.045328136845924315,0.05961224385202334,-0.056059512176849964,0.18457850317283772,0.03322909501905104,-0.002014057430985748,0.07548201206800413,0.4630297053354664,0.009354449599345718,0.45581369928469645,-0.025305520139247143,-0.02073982974965621,0.14366795226164772,0.13637400559269186,0.14506418848761488,0.09738252558640514,0.2693101094339268,0.08014311340168213,0.1418255994033733,0.19991694471993476,-0.005741393287796534,0.5793281343161493,0.1379497943118722,0.06559725125964021,0.14969401484580733,0.21908827429397584,0.1966719272936805,-0.01048439347473261,0.017763531462833663,0.0992788626735623,0.25458426503997283,0.02801696340459015,0.1979346432812243,0.05543834284556377,0.24556046106233897,0.06525627035864869,0.13209342604674496,0.1115167896263994,0.38798195860328083,0.023798714861021204
KLAC,0.5549762241299296,0.6454136804466674,0.3081330050364429,0.39490006716301035,0.43938827026048893,0.01708501351798292,0.10588672879910659,0.643346096292413,0.44909441731674105,0.4806776254806744,0.8745279457927443,0.4095627557391015,0.8189711083547011,0.06812617864623247,0.27045635189378214,0.4387039119941229,0.3345710569905929,0.23489606892039588,0.28911439666856853,0.3867544997951132,0.6512723844202476,0.614040028066229,0.43824519136898854,0.33515328057085875,0.4534656339762549,0.3110578998321781,0.1830841204945575,0.35258576839524425,0.4005700323238751,0.3038341202664122,0.5307549458382663,0.40489994996746326,0.42310640956738305,0.42500165519845706,0.3567733344435368,0.3265688793014129,0.14383563846842548,0.18535972606117573,0.1706363238047595,0.35808387171262923,0.2544695370886644,0.020417344224844966,0.4092333670129217,0.2986663244258336,0.28326845301605963,0.1072600800561698,0.6371072286181962,0.3328411949277198,0.4354360573401719,0.16002287691166922,0.4947821383850744,0.5002567715973147,0.27710952506607556,0.045748042237156616,1.0,-0.026734829007203267,0.8940733368794418,0.38213371253360484,0.3062608969882489,0.42507387771761224,0.6346154128040847,0.3529800179870674,0.42445057098905264,0.6988740847323178,0.5605443480287621,0.4449976006520391,0.19850814027199518,0.12905593792130451,0.3657329665503238,0.28387923176826607,0.3389931729528095,0.5632811088830777,0.679482883809306,0.1945481072918778,0.39267248292379087,0.5884527928096098,0.3642209256445328,0.3052099282674935,0.3409644329087052,0.28323397380992016,0.3271255960804873,0.041691780733055996,0.5987192940922879,0.10340985661462408,0.502275921116988,0.31562450654656227,0.3039791847102527,0.4172530988864941,0.630119216960705,0.33840726135174354,0.07870850760711116,0.31710164248597444,0.689721769560608,0.3390588325921499,0.2607558469457621,0.2013441076874078,0.26857963854840206,0.4069884427758603,0.04328762690383557,0.36954181406082254
KHC,0.04604225537351289,-0.06620854699582078,0.06789131425239886,-0.011999686566828878,0.04525511036071245,0.5449108663868654,0.30419472578533086,0.08465530457056147,0.10016754236871836,0.12806322600083783,-0.03526443880552142,0.15297685141085046,0.04121394250887718,0.16703968822116977,0.07166335806336456,0.11090993554003242,0.17738870189300163,0.12129681217853068,0.296673061700993,0.08997136597982058,0.07120637477350988,0.00987600253895664,0.11831916579823781,0.17960611425509868,0.23447466878922416,0.113795863808804,0.42035459831183136,0.18110041188922835,0.21320966252848186,0.1374538934699516,0.11091481091411907,0.16253705766881896,0.2753538829587875,0.03487979661241088,0.25813912604332984,0.043666221704884545,0.2085644824976864,0.05612574235659571,0.1668736673793002,0.11499134995726669,0.13871276815197708,0.4499274688848525,0.0519799688603363,0.08603930515724555,0.1827403565188894,0.35010613228445453,-0.002484514107823094,0.3507403615889928,0.2511856047385056,0.17465373239666304,0.07294311114618712,0.07402757019065122,0.2664927614269055,0.5009479790509938,-0.026734829007203267,1.0,-0.01829530974182841,0.17077426487304828,0.14885229143653014,0.04125534248881469,-0.021326607339873446,0.004789909086078954,0.03798457533573501,0.038154816039395606,0.03631307258355953,0.08501381549165031,0.014379482209346085,0.6137056772789744,-0.050894448423654884,0.3743450495278958,0.04259738240793935,-0.06475883468186407,-0.01566509631250592,0.1869306855213903,0.026470505279593156,-0.014008336213798883,0.1833088949017459,0.027206686818375212,0.17741312180563623,0.23780342462004989,0.04488488655918315,0.6131871300086911,0.10231617286923424,0.17457349993550828,0.2263979192939277,0.19235607332054433,0.2629826508709698,-0.04695589227443068,-0.024231119284353574,0.13873046298452782,0.3059438625756877,0.09712468506343341,0.16620696633720516,0.05264107564729231,0.2901195371694265,0.23997043913818755,0.19709710321647017,0.13721154698533453,0.4989325261267829,5.882290560359143e-05
LRCX,0.5050174178025185,0.6509209370534144,0.3237825444381383,0.3931720417560456,0.4176285561756231,0.002313168777780273,0.10037397205857858,0.6595066937741445,0.4074950521591322,0.4234073688998671,0.9053160928240793,0.4192370003744777,0.7865901284509446,-0.025300888163729298,0.262033187759754,0.42434686276836775,0.3003979398706992,0.18175818095385965,0.24807407175632143,0.36254069403173783,0.6080605355866232,0.5815732811298288,0.3857648269169395,0.31657514070597237,0.3891910872069783,0.2744979810240983,0.17873473759195393,0.3908541478641184,0.4060158304361287,0.28368095679433564,0.4918832548944608,0.3337626870605412,0.423569167982647,0.4023267304869531,0.36903920153197356,0.3002164002392886,0.13397377714679662,0.13955042726750944,0.16877519277563974,0.36513741120656035,0.22058709656784645,-0.021121191043448992,0.37578044273259564,0.26196600893561733,0.27001891870890515,0.0556291691201358,0.6230206415528073,0.2564598688857534,0.38216466292130163,0.15772504657744238,0.483630244873354,0.4820928042808889,0.2712660024460859,0.08528648635286189,0.8940733368794418,-0.01829530974182841,1.0,0.35407831315449323,0.30297487483970476,0.4131563406833748,0.6070971461915156,0.33753615778601775,0.40373206680285617,0.6790926412036665,0.63264155725466,0.38895625564812714,0.18596748071686664,0.10263164209177576,0.30652470278765787,0.24510949476355415,0.2622213375953698,0.557433088838981,0.710926239669061,0.11383879713484928,0.39335939464838965,0.6083733043007856,0.3220413576478304,0.265873644134627,0.33079799545707617,0.25732222159708895,0.3013203543149169,0.013274560340050116,0.6053433110847681,0.09266498159860799,0.39377695461620277,0.25576491715361105,0.2974259449246331,0.40505370442293964,0.5985231493151907,0.34450929316207485,0.0466219444931909,0.32271815913234064,0.6869088903407875,0.33321181560276913,0.19227589816878143,0.12065424583389303,0.2560692556791142,0.40306541282902525,0.018890022333341305,0.34833576344357375
LIN,0.33217932715251147,0.23266578837805296,0.16689212429999345,0.2503084448738802,0.25811941329595944,0.18780592082489725,0.11797943414795255,0.34297580443497977,0.3383900498884693,0.2818122700463815,0.35560738497470756,0.2110846640339777,0.3780325704172891,0.16244578624831243,0.17267817601730967,0.2528646384656125,0.3210979716847346,0.30319538101101173,0.1962286932955766,0.35278234135123004,0.3298072593239227,0.38179081429416606,0.2712251823700419,0.1448633837353759,0.4389677364587762,0.15373207024661387,0.2177645067109117,0.2693272727405786,0.15347379098727698,0.2737963619501009,0.4121328549558197,0.337525972542966,0.2603559702625583,0.24763949800624954,0.35964820343460246,0.15442280549694887,0.15896802615347505,0.300230562986853,0.18610288517283222,0.24067667702463835,0.28414201179820914,0.17228466632011089,0.37428033264778005,0.2712026990414073,0.22439491527309335,0.15980391295841628,0.3045142114331492,0.4626021732710014,0.3734236266009731,0.1250572660815562,0.23628345832099443,0.4050623055356696,0.3130570594013552,0.17258906620551073,0.38213371253360484,0.17077426487304828,0.35407831315449323,1.0,0.17432568115472608,0.4057189854766694,0.2154941281008813,0.26431693363095626,0.22682113823456262,0.3692644912387876,0.1928292685098101,0.3005850968653192,0.10096808521686555,0.22239068887586316,0.209814793517089,0.31488115666350364,0.14659161181515631,0.2663712523109171,0.3516957657294698,0.2133378665773549,0.3007638330142844,0.26102270766891195,0.3499108418587091,0.1975882887887199,0.29584678127793806,0.19005090994106033,0.10392286771573479,0.22530349470343847,0.28767411188341857,0.10422895750501412,0.40674625948970206,0.20642591264637106,0.3380520081784192,0.11759441893073824,0.3804354381519762,0.30099813526263997,0.1708826976297898,0.14540480884736173,0.34209416074789517,0.15633666030411958,0.2713253964557357,0.08902936414984933,0.11369059904558228,0.32153005982105337,0.165845296870022,0.1666994276048251
LULU,0.3017199325132286,0.23991350638192974,0.35361307639757444,0.20313550400176816,0.2925847646818695,0.16700644954890226,0.22278871252932658,0.3287890382557023,0.20396887339168113,0.29951780000619416,0.29958621039397115,0.24291083521201834,0.29569243662229516,0.11453983815349186,0.2814552272554134,0.2969375404829927,0.2924052146879108,0.20666836332238103,0.29995071396134443,0.2746805849919313,0.30877880455954404,0.24112580310985857,0.25875246094022386,0.1928936893849562,0.37935265720575984,0.28335978957003916,0.22294813829339757,0.29443956226736584,0.24884923446592636,0.1634886446328996,0.3654161053612982,0.3055693955354755,0.2804979849277811,0.23413918720178167,0.33031515649610826,0.2559923322014834,0.23189153270778226,0.16717185135292995,0.3091096479890266,0.28808260889235326,0.17874953483101116,0.12834617383087565,0.3031134020855588,0.16335371716176272,0.19093289713152867,0.2685331555975306,0.27761226185871735,0.31120046422602493,0.3247976779089142,0.26330728782017004,0.307149338739044,0.36687950794072305,0.2778682347469753,0.1645415519978097,0.3062608969882489,0.14885229143653014,0.30297487483970476,0.17432568115472608,1.0,0.3324312633597834,0.24720767627291587,0.30255443314068264,0.26246490592279687,0.34707752523883845,0.2963114727253274,0.28594251955627786,0.1099404117917671,0.24118540357510085,0.40548011575828286,0.23705548864204412,0.23713654979568838,0.19831021976068555,0.35053985981043906,0.2565777287688904,0.25044996577126705,0.2609981680698424,0.30229266356064693,0.23153693953458174,0.3641104703583995,0.2756454650467598,0.1389332195941594,0.19608989632824755,0.2742619764620293,0.23212440940131157,0.32068334174769736,0.39529234384709205,0.35736136411437075,0.1375211164060991,0.2606547866904667,0.27099536074622593,0.05941033437077597,0.1888426720690786,0.3107626795375585,0.25703056632306215,0.23009879471726377,0.20982123324854363,0.25633726068557283,0.31161551737059867,0.1310768698986314,0.26650127864166656
MAR,0.388604514703494,0.34191301635444027,0.4907080871234885,0.23503534835690465,0.2880401349694971,0.08209746845375474,0.12580460034970964,0.4232863876417285,0.36537694904908435,0.27710138445114985,0.40470843214202573,0.32226904255718347,0.4379882806184805,0.151615849833601,0.27141029278409506,0.40308439209654173,0.25534695302078697,0.2937712874885651,0.2932144075922042,0.5622592122713624,0.3483900714184538,0.43311330528285263,0.2774076301559484,0.32261675297484244,0.39688405437899105,0.18039082620921018,0.27119638936047286,0.3271145473815638,0.3240911029433043,0.2562476476650296,0.4586794387008204,0.30805962374550544,0.3130916230655925,0.2020315661843084,0.34660064825634057,0.23485396552811214,0.1681675736110245,0.23942426261288996,0.23525725210024578,0.3674570596367612,0.2331807164299281,0.06792498130727437,0.3484039724269129,0.1426296620197697,0.35221988531635395,0.19125189105340862,0.4346167156700217,0.3892113544476262,0.36489084627048457,0.1496824435777846,0.22292420826495463,0.408476324702554,0.2520699295459686,0.21486743500249517,0.42507387771761224,0.04125534248881469,0.4131563406833748,0.4057189854766694,0.3324312633597834,1.0,0.32480138026738387,0.300801681975488,0.22380354304652905,0.46932159108320715,0.3000612485662122,0.19309099094917756,0.19910377985632785,0.18845268775313387,0.2848161465026338,0.29207506183519166,0.1804333523757195,0.2943485000080371,0.4733974324318745,0.2098224892977309,0.4101951132458725,0.3909099510014807,0.46213788026651775,0.1424871376239036,0.2755154383725478,0.24646878179891304,0.1455855046804359,0.13571240569086043,0.3967926736248203,0.04879284125575801,0.410588682077554,0.3753720365280757,0.33299314840863087,0.2560706484744414,0.4097781583742175,0.30256258808120506,0.03187621782348815,0.26594861404153985,0.39552239355279056,0.23563294922959177,0.2120259177743221,0.13807768883578017,0.33726967919982187,0.24608201441448024,0.06455507995929555,0.2791848391865931
MRVL,0.5142317288688766,0.5992940439088702,0.36997346794193703,0.34059834844610415,0.43246153738645315,-0.0008689999357083309,0.03039132370284999,0.5427129989185044,0.4378797666409973,0.3734836681790363,0.6210454537862289,0.4236990279920551,0.6187877776987598,0.04022827192277535,0.354703161298801,0.4021804955408631,0.27416512847571617,0.22437584841895572,0.2620668907377521,0.295862456703487,0.6339250962949483,0.4832222893818113,0.3905901914066747,0.3028572279993341,0.3074259337543794,0.3879940103824534,0.1206515946325418,0.38932472501276055,0.29639093730931076,0.2758689217235845,0.4040146618600925,0.3124389017827279,0.3926041660733434,0.42698214353220876,0.24164928582153894,0.3298322020679385,0.15164010115578522,0.1896013226807795,0.23685356470079846,0.3555473833658422,0.22836953794164302,0.024118219104852425,0.30707566191329233,0.21621063323576956,0.23404089866892624,-0.020589651150199884,0.6476818381717349,0.2850288363881745,0.35858391568140774,0.20754720926785697,0.42906239148623954,0.4136968210188093,0.22178927489760536,0.045328136845924315,0.6346154128040847,-0.021326607339873446,0.6070971461915156,0.2154941281008813,0.24720767627291587,0.32480138026738387,1.0,0.3297899577432765,0.3901791832548021,0.6336059554607063,0.6014351488147116,0.4288589635997137,0.18779062823915815,0.07039728466781593,0.32569804139817965,0.19393172953035223,0.35344282770205776,0.5681558109394368,0.6752039731507458,0.039472907800218095,0.3463342739819259,0.5789736581702937,0.2937039854351341,0.3051089931113003,0.2975485806904375,0.2978579096646186,0.463346778664032,-0.002657052113570143,0.5742245628358009,0.04611357353718049,0.28695896128364695,0.2350115440025647,0.2144770791773552,0.4444290626273147,0.5072331968658992,0.3481423432957307,0.014894821142587656,0.3839468863830475,0.6008053182980271,0.344589173224078,0.12704881802084522,0.09603759309195649,0.3268627376003755,0.5061595902728405,0.00807369422971389,0.401125156494589
MELI,0.3240610085247207,0.35828009507146535,0.4365121405433565,0.38192251964325785,0.4295517963502737,0.0019952346950787613,0.03616637030534031,0.3370921143914686,0.23501838096796038,0.3423787763092159,0.3688445108399599,0.3911133253359827,0.3570394709214406,0.061567053310657954,0.35040489012508064,0.3412994156627788,0.15859098314761857,0.22891304809597413,0.19106671814919687,0.35194367695294004,0.2485407403057267,0.32299263400945305,0.24173411540252157,0.2515256378447038,0.21730824295384676,0.18475249243660866,0.16513684994679276,0.3777144636278325,0.27479398552295314,0.21672379049798457,0.3921549238401164,0.26343183612411103,0.2813628094445954,0.3887945040720032,0.13629883485346356,0.30683064264222465,0.2120102494794766,0.18381853498781617,0.2058755298087077,0.39829163535949536,0.14707674073573282,0.015802217522570442,0.19573892848796748,0.2276223743689696,0.25841674363813305,0.104840696925779,0.3409711393889437,0.21097201361845042,0.3359199722934792,0.2071569218908518,0.2795851510170659,0.41910943562099284,0.2713820057481556,0.05961224385202334,0.3529800179870674,0.004789909086078954,0.33753615778601775,0.26431693363095626,0.30255443314068264,0.300801681975488,0.3297899577432765,1.0,0.34600126959579586,0.3317910590704844,0.2483250192872567,0.3435407200810859,0.1276596013638445,0.11859695106298897,0.3576653757134173,0.3050826146427469,0.32797991021299133,0.2962417786069842,0.31387299376424166,0.07845661776910362,0.3233290862486824,0.28546944278028946,0.2040851472398683,0.3174446362453942,0.18466741623318417,0.2405809492637909,0.35262748017010226,0.03168697462544815,0.20268329774413424,0.19924429888599726,0.24234837552410218,0.26883538295072035,0.2621255425312321,0.227307228206254,0.3158258130495883,0.25727587734742086,0.1786188757897612,0.4078465594687741,0.27481836422763245,0.36154988382194886,0.12913436733874845,0.07377702040205827,0.3086489370851793,0.3568440499999793,-0.02938767339128571,0.3476603523803216
META,0.47028165333858557,0.4379757128901086,0.33496487415298726,0.6082640768763986,0.5797388326414739,0.039618169442139604,0.11292231005993576,0.30936017993847487,0.35294904104446745,0.5404233418991425,0.4267653911968611,0.3704720939014674,0.41557084777724584,0.03982819409322918,0.3694337553511796,0.37670903107131676,0.25413719056465045,0.053935613120851635,0.19332366352064184,0.33311383529354155,0.36205444112074264,0.3808206939215947,0.255145480064947,0.2976317879271734,0.26436746636727004,0.21952944473426203,0.13638140466702955,0.3009667003384021,0.4586635188060503,0.18386627343762996,0.3246441296129439,0.32980707734367204,0.29426855823119036,0.3800886416027429,0.26642061343713563,0.28570646207334743,0.1838730879250044,-0.006064484781801953,0.13384373966748894,0.35966436000138663,0.2042978738224393,-0.016124302428734527,0.4024804174534399,0.17858326592449922,0.2545156949476969,0.05394499870654399,0.32876554887707554,0.25625555830584357,0.38375568832558143,0.18371031400851678,0.37584807173605156,0.502045669452366,0.38340481574375157,-0.056059512176849964,0.42445057098905264,0.03798457533573501,0.40373206680285617,0.22682113823456262,0.26246490592279687,0.22380354304652905,0.3901791832548021,0.34600126959579586,1.0,0.3706455863142,0.32501347177602813,0.5322492784064166,0.13536483711299074,0.15995003128559104,0.3550656459379117,0.18743183300148764,0.322753032642695,0.41075357524272965,0.312674231701866,0.04338600937453853,0.2812077116892434,0.31995769563458265,0.164874929321716,0.24186774701111574,0.2804366780979235,0.380171849122298,0.21470726736919962,0.05218333115323554,0.26388760674179623,0.1191211295384425,0.3238742734782264,0.1501226449367885,0.18841391542721042,0.24561864356643676,0.36984029791963424,0.3460240306841445,0.048233869062922374,0.3788184299779214,0.34944259849176035,0.37933995097139006,0.18352074592228354,0.11003295756388681,0.21752232235503458,0.35143489590192306,0.06461276463779592,0.3107916096490322
MCHP,0.43701687193463495,0.5162936635784867,0.42910055671965847,0.3104522632780417,0.28877351505589005,0.13188150373092364,0.08813579125861658,0.8463369319666545,0.45377244395091426,0.4596745837568266,0.7188837793321151,0.5533111615344851,0.6962225463333741,0.07123954493449008,0.3342515998466986,0.5273181307675393,0.3828596223050454,0.27494408527556574,0.3135995859124718,0.3448851347879642,0.6029827498291545,0.4715616958258501,0.4576457941355349,0.33804920049373244,0.3824596973633868,0.37480219807669785,0.21703611079713803,0.4432498010595703,0.3288958360067352,0.26862806848844323,0.47538098067942625,0.36578021549703305,0.339219219232564,0.42793870111039956,0.44796934711802194,0.3315053732440905,0.18108007284036418,0.19521177546096355,0.2904156765076282,0.4587433127223735,0.23391393732369045,0.1358853711372269,0.3973288536577711,0.3604178386135601,0.32109314822904295,0.09947758172867449,0.7394232717179597,0.38817297535632134,0.4769504737463788,0.2620239249845815,0.5123772461481266,0.5039677781363269,0.3399403836402628,0.18457850317283772,0.6988740847323178,0.038154816039395606,0.6790926412036665,0.3692644912387876,0.34707752523883845,0.46932159108320715,0.6336059554607063,0.3317910590704844,0.3706455863142,1.0,0.4676158611106878,0.3129291375756304,0.300455699673558,0.12440644198815073,0.35158685446460614,0.2636354009090271,0.3128431805184587,0.45267875220481535,0.8685716506873965,0.07100719522842054,0.4111995250061887,0.7611928945630124,0.44812798675591653,0.2724524684174586,0.3998823488222237,0.37615199104110597,0.38167116650514743,0.03521861700813574,0.6086937372504174,0.12464576055096703,0.3829306487058967,0.28393742195456184,0.33549164938967224,0.3148377088434605,0.48453791025211645,0.3453579102890466,0.07004122583051224,0.43603426140946344,0.7923340468369526,0.33157362802784446,0.1663695583268833,0.09530724822022972,0.3695039063746107,0.431600589127357,0.11704842850423022,0.38743196877572367
